BE Number,BE Date,HSN CODE,Product Description,IEC,Indian Company,ADDRESS1,CITY,Pin Code,Indian Port,MODE,Foreign Company,Supplier_Address,Shipment_Port_Code,Shipment_Port,Foreign Country,Quantity,UQC,Invoice_Unit_Price_FOREIGN CURRENCY,Total assess value in Foreign currency,INVOICE_CURRENCY,Unit_Price in INR,Amount (INR),Total_Duty_Paid,CHA_Number,CHA_Name,BE_Type
8042140,3/28/2022,29336990,CYANURIC CHLORIDE,0888005733,SHIVANAND POLYMERS,"C-1, 4313, PHASE - IV  G.I.D.C, VATVA",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,"HINDPRAKASH TRADELINK PVT LTD., (RAKFTZ BRANCH)",NA,NA,NA,CHINA,"10,310",KGS,4.45,"45,880",USD,342,"3,528,134","713,918",NA,NA,House Consumption
8042140,3/28/2022,29336990,CYANURIC CHLORIDE,0888005733,SHIVANAND POLYMERS,"C-1, 4313, PHASE - IV  G.I.D.C, VATVA",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,"HINDPRAKASH TRADELINK PVT LTD., (RAKFTZ BRANCH)",NA,NA,NA,CHINA,"7,690",KGS,4.45,"34,221",USD,342,"2,631,556","729,862",NA,NA,House Consumption
8046059,3/28/2022,29336990,CYANURIC CHLORIDE,0807006211,D. K. DYES & CHEMICALS,"OFFICE # 608 SHIROMANI COMPLEX  NR.NEHRU NAGAR, SATTELITE",AHMEDABAD,380015,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT LTD.,NA,NA,NA,CHINA,"15,000",KGS,4.55,"68,250",USD,350,"5,248,425","1,455,651",NA,NA,House Consumption
8047624,3/28/2022,29336990,CYANURIC CHLORIDE,AABCA2919G,HINDPRAKASH CHEMICALS PRIVATE LIMITED,"101 HINDPRAKASH HOUSE PLOT 10-6,VA  TVA AHMEDABAD 382445","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,DALIAN CHEM IMP & EXP GROUP CO. LTD.,NA,NA,NA,CHINA,"15,000",KGS,4.33,"64,950",USD,333,"4,994,655","1,010,668",NA,NA,House Consumption
8047643,3/28/2022,29336990,CYANURIC CHLORIDE,AABCA2919G,HINDPRAKASH CHEMICALS PRIVATE LIMITED,"101 HINDPRAKASH HOUSE PLOT 10-6,VA  TVA AHMEDABAD 382445","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,DALIAN CHEM IMP & EXP GROUP CO. LTD.,NA,NA,NA,CHINA,"18,000",KGS,4.15,"74,700",USD,319,"5,744,430","1,162,385",NA,NA,House Consumption
8047644,3/28/2022,29336990,CYANURIC CHLORIDE,AABCA2919G,HINDPRAKASH CHEMICALS PRIVATE LIMITED,"101 HINDPRAKASH HOUSE PLOT 10-6,VA  TVA AHMEDABAD 382445","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,DALIAN CHEM IMP & EXP GROUP CO. LTD.,NA,NA,NA,CHINA,"15,000",KGS,4.33,"64,950",USD,333,"4,994,655","1,010,668",NA,NA,House Consumption
8051316,3/29/2022,29336910,CYANURIC CHLORIDE,0803001738,OBA SPECIALITY CHEMICALS,"61-62, PHASE II, G.I.D.C.,  VATVA,",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT LTD(RAKFTZ BRANCH),NA,NA,NA,CHINA,"16,000",KGS,4.45,"71,200",USD,342,"5,475,280","1,518,569",NA,NA,House Consumption
8056825,3/29/2022,29336910,CYANURIC CHLORIDE,0314030484,SOLENIS CHEMICALS INDIA PRIVATE LIMITED,"5A, 5TH FLOOR, VASUNDHARA SPACE,  S NO 167/1 & S NO 168/1, NAGRAS ROA",PUNE,411007,AHEMDABAD ICD (INSBI6),ICD,"DALIAN CHEM IMP & EXP.GROUP.CO.,LTD.",NA,NA,NA,CHINA,6,MT,4350,"26,100",USD,"363,600","2,181,600",0,NA,NA,House Consumption
8051756,3/29/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"15,000",KGS,4.57,"68,550",USD,346,"5,192,663","1,440,185",NA,NA,X-Bond Shipment
8052085,3/29/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"15,000",KGS,4.57,"68,550",USD,346,"5,192,663","1,440,185",NA,NA,X-Bond Shipment
8051206,3/29/2022,29336990,CYANURIC CHLORIDE,0813020727,JINENDRA ENTERPRISE PRIVATE LIMITED,"A/504, B. G. TOWERS,  OUTSIDE DELHI GATE, SHAHIBAUG,","AHMEDABAD, GUJARAT",380004,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT LTD (RAKFTZ BRANCH),NA,NA,NA,CHINA,"15,000",KGS,4.55,"68,250",USD,350,"5,248,425","1,062,019",NA,NA,House Consumption
8059711,3/29/2022,29336990,CYANURIC CHLORIDE,0897003357,ANKIT INDUSTRIES,"PLOT NO. 149/2/2 AND 150/3/B, B/H.  ,VIMAL WATER TANK, GIDC, NARODA,","AHMEDABAD,GUJARAT",382330,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"10,075",KGS,4.45,"44,834",USD,342,"3,447,715","697,645",NA,NA,House Consumption
8059711,3/29/2022,29336990,CYANURIC CHLORIDE,0897003357,ANKIT INDUSTRIES,"PLOT NO. 149/2/2 AND 150/3/B, B/H.  ,VIMAL WATER TANK, GIDC, NARODA,","AHMEDABAD,GUJARAT",382330,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"4,925",KGS,4.45,"21,916",USD,342,"1,685,360",0,NA,NA,House Consumption
8053481,3/29/2022,29336990,CYANURIC CHLORIDE,0816921687,DEV COLOURS,"PLOT NO C1 412/4,VATVA GIDC OPP BH  AGWATI RUBBER","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,DALIAN CHEM IMP. & EXP. GROUP CO.LTD.,NA,NA,NA,CHINA,"15,000",KGS,4.45,"66,750",USD,352,"5,281,688","1,464,876",NA,NA,House Consumption
8053226,3/29/2022,29336990,CYANURIC CHLORIDE,0800001354,JAGSON COLORCHEM LIMITED,5601-4  PHASE - II  GIDC VATVA Contact No: 919712144400,AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,DALIAN CHEM IMP. & EXP. GROUP CO.LTD.,NA,NA,NA,CHINA,"10,000",KGS,4.35,"43,500",USD,348,"3,480,000",0,NA,NA,House Consumption
8051291,3/29/2022,29336990,CYANURIC CHLORIDE AS PER INV,0894010948,ADITYA SYNTHETIC,"PLOT NO.411/12,  J.K. POLYWOOD COMP  OPP. LUCKY OIL MILLS, GIDC, NARODA,",NARODA DIST AHMEDABAD,382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADLINK PVT LTD (RAKFI,NA,NA,NA,CHINA,"18,000",KGS,4.45,"80,100",USD,342,"6,159,690","1,246,413",NA,NA,House Consumption
8075672,3/30/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0813019281,FUMO CHEM PRIVATE LIMITED,"A-1/476, GIDC PHASE II,  VATVA,",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,"M/s. BE FUWELL ENTERPRISE CO.,LTD.",NA,NA,NA,CHINA,"18,000",KGS,4.45,"80,100",USD,342,"6,159,690","1,246,413",NA,NA,House Consumption
8069784,3/30/2022,29336910,CYANURIC CHLORIDE,0807006211,D. K. DYES & CHEMICALS,"OFFICE # 608 SHIROMANI COMPLEX  NR.NEHRU NAGAR, SATTELITE",AHMEDABAD,380015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"15,000",KGS,4.35,"65,250",USD,335,"5,017,725","1,391,666",NA,NA,House Consumption
8067038,3/30/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"30,000",KGS,4.1,"123,000",USD,315,"9,458,700","2,623,371",NA,NA,Warehouse Shipment
8067048,3/30/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"15,000",KGS,4.1,"61,500",USD,315,"4,729,350","1,311,685",NA,NA,Warehouse Shipment
8080913,3/31/2022,29336990,CYANURIC CHLORIDE 99.5% MIN. AS PER INVOICE,0817509593,MCFILLS ENTERPRISES PRIVATE LIMITED,"501, 5TH FLOOR, SHIKHAR COMPLEX,,N  R.RLY. CROSSING, NAVRANGPURA,","AHMEDABAD,GUJARAT",380009,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"20,000",KGS,4.225,"84,500",USD,325,"6,498,050","1,314,880",NA,NA,House Consumption
8090061,3/31/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"40,000",KGS,4.2,"168,000",USD,323,"12,919,200","2,614,200",NA,NA,X-Bond Shipment
8089550,3/31/2022,29336990,CYANURIC CHLORIDE,0895006367,EVERGREEN INDUSTRIES,"C-1B, 90/14, 90/13.  PHASE-I GIDC E  B/H BANK OF INDIA VATVA,",AHMEDABAD,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,HINDPRAKASH TRADELINK PVT LTD (RAKFTZ BRANCH),NA,NA,NA,CHINA,"8,920",KGS,4.35,"38,802",USD,335,"2,983,874","603,787",NA,NA,House Consumption
8089550,3/31/2022,29336990,CYANURIC CHLORIDE,0895006367,EVERGREEN INDUSTRIES,"C-1B, 90/14, 90/13.  PHASE-I GIDC E  B/H BANK OF INDIA VATVA,",AHMEDABAD,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,HINDPRAKASH TRADELINK PVT LTD (RAKFTZ BRANCH),NA,NA,NA,CHINA,"1,554",KGS,4.35,"6,760",USD,335,"519,836","105,189",NA,NA,House Consumption
8089550,3/31/2022,29336990,CYANURIC CHLORIDE,0895006367,EVERGREEN INDUSTRIES,"C-1B, 90/14, 90/13.  PHASE-I GIDC E  B/H BANK OF INDIA VATVA,",AHMEDABAD,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,HINDPRAKASH TRADELINK PVT LTD (RAKFTZ BRANCH),NA,NA,NA,CHINA,"3,940",KGS,4.35,"17,139",USD,335,"1,317,989",0,NA,NA,House Consumption
8089550,3/31/2022,29336990,CYANURIC CHLORIDE,0895006367,EVERGREEN INDUSTRIES,"C-1B, 90/14, 90/13.  PHASE-I GIDC E  B/H BANK OF INDIA VATVA,",AHMEDABAD,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,HINDPRAKASH TRADELINK PVT LTD (RAKFTZ BRANCH),NA,NA,NA,CHINA,"3,586",KGS,4.35,"15,599",USD,335,"1,199,571",0,NA,NA,House Consumption
8087591,3/31/2022,29336990,CYANURIC CHLORIDE,0895007550,SHAH INDUSTRIES,"C-1/269 TO C-1/271 C-1/273 C-1/257  ,& C-1/258 PHASE I GIDC NARODA","AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HEBEI SHANLI CHEMICAL CO LTD,NA,NA,NA,CHINA,"15,000",KGS,4.5,"67,500",USD,346,"5,190,750","1,050,348",NA,NA,House Consumption
8091577,3/31/2022,29336990,CYANURIC CHLORIDE,0801001765,COLORANT LIMITED,"PLOT NO. 116, PHASE-2,,GIDC ESTATE  , VATVA,","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,HEBEI SHANLI CHEMICAL,NA,NA,NA,CHINA,"6,419",KGS,4.35,"27,923",USD,350,"2,246,650","454,610",NA,NA,House Consumption
8091577,3/31/2022,29336990,CYANURIC CHLORIDE,0801001765,COLORANT LIMITED,"PLOT NO. 116, PHASE-2,,GIDC ESTATE  , VATVA,","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,HEBEI SHANLI CHEMICAL,NA,NA,NA,CHINA,"8,531",KGS,4.375495,"37,327",USD,352,"3,003,350","832,979",NA,NA,House Consumption
8096190,4/1/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0809014734,ANAR MCAT ADVANCED ELECTRONIC CHEMICALS PRIVATE LI,"CHITRAKOOT OPP C N VIDALAYA,BH SHA  KUNTAL COMPLEX AMBAWADI","AHMEDABAD,GUJARAT",380006,MUNDRA SEA (INMUN1),SEA,HIGH HOPE INTL GROUP JIANGSU CHAMPION HOLDINGS LIM,NA,NA,NA,CHINA,"13,500",KGS,4.6,"62,100",USD,354,"4,775,490","1,479,447",NA,NA,Warehouse Shipment
8096190,4/1/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0809014734,ANAR MCAT ADVANCED ELECTRONIC CHEMICALS PRIVATE LI,"CHITRAKOOT OPP C N VIDALAYA,BH SHA  KUNTAL COMPLEX AMBAWADI","AHMEDABAD,GUJARAT",380006,MUNDRA SEA (INMUN1),SEA,HIGH HOPE INTL GROUP JIANGSU CHAMPION HOLDINGS LIM,NA,NA,NA,CHINA,"13,500",KGS,4.6,"62,100",USD,354,"4,775,490","1,479,447",NA,NA,Warehouse Shipment
8102101,4/1/2022,29336990,CYANURIC CHLORIDE,0803005601,PACIFIC INDUSTRIES,"C-1/B, 1206, PHASE-IV, B/H:  GAYATRI TEMPLE, G.I.D.C.  ESTATE","NARODA, AHMEDABAD",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"18,000",KGS,4.5,"81,000",USD,346,"6,228,900","1,260,418",NA,NA,House Consumption
8102536,4/1/2022,29336990,CYANURIC CHLORIDE,0894009079,GAURAV INDUSTRIES PRIVATE LIMITED,"C-1,1212-1213-1214-1215 , PHASE IV  ,,B/H GAYATRI TEMPLE,GIDC ESTATE,","NARODA AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"18,000",KGS,4.5,"81,000",USD,346,"6,228,900","1,260,418",NA,NA,House Consumption
8103403,4/1/2022,29336990,CYANURIC CHLORIDE,0805000852,R.A. DYESTUFFS INDIA PRIVATE LIMITED,"1, ASHWAMEGH BUNGL.OWS PART-1,,132  , RING ROAD,SATELLITE","AHMEDABAD,GUJARAT",388015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,2.63,"39,450",USD,202,"3,033,705","613,870",NA,NA,House Consumption
8103426,4/1/2022,29336990,CYANURIC CHLORIDE,0805000852,R.A. DYESTUFFS INDIA PRIVATE LIMITED,"1, ASHWAMEGH BUNGL.OWS PART-1,,132  , RING ROAD,SATELLITE","AHMEDABAD,GUJARAT",388015,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,2.8,"42,000",USD,215,"3,229,800","653,550",NA,NA,House Consumption
8104684,4/1/2022,29336990,CYANURIC CHLORIDE,0815021020,GAYATRI DYE CHEM,"PLOT NO.C-1B/1210 AND C-1B/1204,  GIDC ESTATE, PHASE IV, NARODA,",AHMEDABAD,382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"18,000",KGS,4.5,"81,000",USD,346,"6,228,900","1,260,418",NA,NA,House Consumption
8105574,4/1/2022,29336990,CYANURIC CHLORIDE,0894009079,GAURAV INDUSTRIES PRIVATE LIMITED,"C-1,1212-1213-1214-1215 , PHASE IV  ,,B/H GAYATRI TEMPLE,GIDC ESTATE,","NARODA AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"18,000",KGS,4.5,"81,000",USD,346,"6,228,900","1,260,418",NA,NA,House Consumption
8107650,4/1/2022,29336990,CYANURIC CHLORIDE,0894009087,MARUTI MULTICHEM PRIVATE LIMITED,"C - 1/1211, PHASE IV, B/H GAYATRI,  TEMPLE, GIDC ESTATE , NARODA","AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"10,090",KGS,4.5,"45,405",USD,346,"3,491,645",0,NA,NA,House Consumption
8107650,4/1/2022,29336990,CYANURIC CHLORIDE,0894009087,MARUTI MULTICHEM PRIVATE LIMITED,"C - 1/1211, PHASE IV, B/H GAYATRI,  TEMPLE, GIDC ESTATE , NARODA","AHMEDABAD,GUJARAT",382330,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADELINK PVT. LTD.,NA,NA,NA,CHINA,"7,910",KGS,4.5,"35,595",USD,346,"2,737,256","553,884",NA,NA,House Consumption
8098474,4/1/2022,29336990,CYANURIC CHLORIDE,AANHS3556E,SHREE RAM INDUSTRIES,"109/7 NR KUMAR COTTON,B/H NAROL CO  URT NAROL","AHEMEDABAD,GUJARAT",382405,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4.4,"66,000",USD,350,"5,250,000","1,456,088",NA,NA,House Consumption
8094507,4/1/2022,29336910,CYANURIC ACID POWDER,0307012816,MULTICHEM SPECIALITIES PRIVATE LIMITED,"1215,DALAMAL TOWERS, 211,  NARIMAN POINT","MUMBAI, MAHARASHTRA",400021,NHAVA SHEVA SEA (INNSA1),SEA,"M/S. KEMI INDUSTRIAL CO., LTD.",NA,NA,NA,CHINA,"4,000",KGS,1.99,"7,960",USD,153,"612,124","169,773",NA,NA,House Consumption
8122152,4/2/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0898001641,AMTEX DYECHEM INDUSTRIES,"PLOT NO. 280- 281-282, OPP. VATVA,  RAILWAY STATION, GIDC, PHASE II, VA","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE,NA,NA,NA,CHINA,"11,083",KGS,4.375,"48,488",USD,336,"3,728,754","1,034,170",NA,NA,House Consumption
8122152,4/2/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0898001641,AMTEX DYECHEM INDUSTRIES,"PLOT NO. 280- 281-282, OPP. VATVA,  RAILWAY STATION, GIDC, PHASE II, VA","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE,NA,NA,NA,CHINA,"3,917",KGS,4.375,"17,137",USD,336,"1,317,809",0,NA,NA,House Consumption
8112490,4/2/2022,29336990,CYANURIC CHLORIDE 99.5% MIN.,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,HAZIRA PORT SURAT (INHZA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,4100,"221,400",USD,"315,290","17,025,660","3,445,142",NA,NA,House Consumption
8116344,4/2/2022,29336990,CYANURIC CHLORIDE,0888017031,JAY CHEMICAL INDUSTRIES PRIVATE LIMITED,JAY HOUSE PANCHWATI CIRCLE  AMBAWADI Contact No: 919099944187,AHMEDABAD,380006,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,M/S. HEBEI SHANLI CHEMICAL CO. LTD.,NA,NA,NA,CHINA,"36,000",KGS,4.2,"151,200",USD,323,"11,627,280","2,352,780",NA,NA,House Consumption
8114584,4/2/2022,29336990,CYANURIC CHLORIDE,0810007231,AMIDHARA ENTERPRISE,"UNIT-1 PLOT NO. 80/7/2, PHASE-1  GIDC VATVA Contact No: 919879787727",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"15,000",KGS,4.35,"65,250",USD,341,"5,118,080","1,035,643",NA,NA,House Consumption
8129053,4/4/2022,29336910,CYANURIC CHLORIDE 99.5% MIN.,0807006211,D. K. DYES & CHEMICALS,"OFFICE # 608 SHIROMANI COMPLEX  NR.NEHRU NAGAR, SATTELITE",AHMEDABAD,380015,AHEMDABAD ICD (INSBI6),ICD,YANNOVATE SANZHENG (YINGKOU) FINE C,NA,NA,NA,CHINA,15,MT,4350,"65,250",USD,"334,515","5,017,725","1,391,666",NA,NA,House Consumption
8152110,4/5/2022,29336990,"A15447.0BCyanuric acid, 99%",0300061374,THERMO FISHER SCIENTIFIC INDIA PRIVATE LIMITED,"403-404, B WING, DELPHI,,HIRANANDA  NI BUSINESS PARK, POWAI,","MUMBAI,MAHARASHTRA",400076,HYDERABAD ACC (INHYD4),AIR,ALFA AESAR,NA,NA,NA,UNITED KINGDOM,1,KGS,13.39,13,GBP,"1,377","1,377",382,NA,NA,House Consumption
8191323,4/8/2022,29336910,CYANURIC CHLORIDE,0388099844,PARAMOUNT MINERALS AND CHEMICAL LIMITED,"C-1001,MARATHON INNOVA, NEXTGEN,10  TH FLR,OFF G.K.MARG, LOWER PAREL","MUMBAI,MAHARASHTRA",400013,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH.,NA,NA,NA,GERMANY,"9,660",KGS,1.39,"13,427",USD,149,"1,436,442",0,NA,NA,House Consumption
8191323,4/8/2022,29336910,CYANURIC CHLORIDE,0388099844,PARAMOUNT MINERALS AND CHEMICAL LIMITED,"C-1001,MARATHON INNOVA, NEXTGEN,10  TH FLR,OFF G.K.MARG, LOWER PAREL","MUMBAI,MAHARASHTRA",400013,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH.,NA,NA,NA,GERMANY,"5,340",KGS,1.39,"7,423",USD,149,"794,058",0,NA,NA,House Consumption
8195974,4/8/2022,29336990,CYANURIC CHLORIDE,0888017031,JAY CHEMICAL INDUSTRIES PRIVATE LIMITED,JAY HOUSE PANCHWATI CIRCLE  AMBAWADI Contact No: 919099944187,AHMEDABAD,380006,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,M/S. HEBEI SHANLI CHEMICAL CO. LTD.,NA,NA,NA,CHINA,"36,000",KGS,4.2,"151,200",USD,323,"11,612,160","2,349,721",NA,NA,House Consumption
8189685,4/8/2022,29336910,CYANURIC CHLORIDE QUAL F,0388026049,ESKAY DYESTUFFS AND ORGANIC CHEMICALS PVT LTD,"2ND FLOOR, 22D WADIA BUILDINGS,  S A BRELVI ROAD, FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,"15,000",KGS,1.39,"20,850",USD,109,"1,633,306","452,997",NA,NA,House Consumption
8202952,4/9/2022,29336910,CYANURIC CHLORIDE QUAL F,0388026049,ESKAY DYESTUFFS AND ORGANIC CHEMICALS PVT LTD,"2ND FLOOR, 22D WADIA BUILDINGS,  S A BRELVI ROAD, FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,"14,560",KGS,1.39,"20,238",USD,109,"1,585,395","439,709",NA,NA,House Consumption
8202952,4/9/2022,29336910,CYANURIC CHLORIDE QUAL F,0388026049,ESKAY DYESTUFFS AND ORGANIC CHEMICALS PVT LTD,"2ND FLOOR, 22D WADIA BUILDINGS,  S A BRELVI ROAD, FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,440,KGS,1.39,612,USD,109,"47,910","9,695",NA,NA,House Consumption
8228625,4/11/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"35,000",KGS,4.2,"147,000",USD,323,"11,304,300","2,287,425",NA,NA,X-Bond Shipment
8245848,4/12/2022,29336990,CYANURIC ACID FOR SYNTHESIS 1 PCS X 1 KG,0788013262,MERCK LIFE SCIENCE PRIVATE LIMITED,"GODREJ ONE, 8TH FLR, PIROJSHANAGAR,  EASTERN EXPRESS HIGHWAY VIKHROLI-E",MUMBAI,400079,SAHAR AIR CARGO ACC (INBOM4),AIR,MERCK KGAA,NA,NA,NA,GERMANY,1,KGS,2237.64,"2,238",INR,"2,241","2,241",622,NA,NA,House Consumption
8261386,4/13/2022,29336910,CYANURIC CHLORIDE,0393062210,ASTIK DYESTUFF PRIVATE LIMITED,"A-8,   VIRAL APARTMENTS,,50 S.V.RO  AD, ANDHERI WEST","MUMBAI,MAHARASHTRA",400058,NHAVA SHEVA SEA (INNSA1),SEA,M/S. HINDPRAKASH TRADELINK PVT.LTD.,NA,NA,NA,CHINA,"15,000",KGS,4.4,"66,000",USD,338,"5,068,800","1,025,672",NA,NA,House Consumption
8285510,4/15/2022,29336910,CYANURIC CHLORIDE,0898008522,MEERA DYESTUFF INDUSTRIES,"C-1/243 /2 GIDC PHASE II,VATVA","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADLINK PVT LTD.(RAKFTZ BRANCH),NA,NA,NA,CHINA,"1,556",KGS,4.449997,"6,922",USD,342,"531,607","147,441",NA,NA,House Consumption
8285510,4/15/2022,29336910,CYANURIC CHLORIDE,0898008522,MEERA DYESTUFF INDUSTRIES,"C-1/243 /2 GIDC PHASE II,VATVA","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH TRADLINK PVT LTD.(RAKFTZ BRANCH),NA,NA,NA,CHINA,"16,445",KGS,4.45,"73,178",USD,342,"5,620,072","1,137,222",NA,NA,House Consumption
